id,groupId,name,category,imageUrl,description,createdAt,updatedAt,coordinates,isFavorite,isVisited,notes,order,yaMapUrl,userId
cmm56nsbn0001usni2bjcfh20,cmm5561qv000f11d0r0hv6d6r,Иоанно-Богословский Савво-Крыпецкий мужской монастырь,Церковь,https://avatars.mds.yandex.net/get-altay/4255939/2a00000182411d67ad4cd629e5ed54084b14/XXXL,"Основан в 1455 году афонским монахом, преподобным Саввой Крыпецким, выходцем из Сербии. Это был один из последних монастырей независимой Псковской республики (в 1510 году Псков был присоединён к Москве). 

В 1505 году в Крыпецком монастыре принял монашеский постриг преподобный Нил Столобенский, основатель Ниловой Столобенской пустыни. В 1557 году в монастыре была построена каменная соборная церковь. В XVII веке в монастыре был пострижен государственный деятель Афанасий Лаврентьевич Ордин-Нащокин (монашеское имя — Антоний). Во второй половине XIX века в Крыпецком монастыре жил блаженный монах Корнилий (Поляков 1841–1903 гг.), который стал известен впоследствии своими пророчествами и святой жизнью. 

В 1923 году монастырь был закрыт. 30 августа 1960 года постановлением Совета Министров РСФСР ансамбль Крыпецкого монастыря объявлен памятником республиканского значения и с тех пор находится под охраной государства. В 1990 году монастырь передан Русской православной церкви.",2026-02-27 17:45:39.875,2026-02-27 17:45:43.297,"[57.990344, 28.493107]",f,f,[],4,https://yandex.ru/maps/-/CPe3y6iq,cmjmw1dtu000010mlvrhu3o7o
cmm8337a10005145aiveo3fou,cmm82vn1c0001145albob9m8k,Церковь Казанской иконы Божией Матери,Церковь,https://avatars.mds.yandex.net/get-altay/16435010/2a00000199915ef454b6e2a3edf8941e9c4b/XXXL,"Это место, где верующие могут прикоснуться к мощам преподобного Серафима и его супруги, схимонахини Серафимы. Мощи находятся в часовне, построенной на могиле святых. Рядом с часовней расположено кладбище, где можно посетить могилу блаженной старицы Наталии Вырицкой, а также могилы внучки и правнука преподобного Серафима. На территории комплекса также есть святой источник и трапезная, где можно попробовать вкусную выпечку.",2026-03-01 18:28:59.162,2026-03-01 18:29:01.842,"[59.403028, 30.30079]",f,t,[],1,https://yandex.ru/maps/-/CPqViKK7,cmjmw1dtu000010mlvrhu3o7o
cmm82yq6j0003145a5xxci1jt,cmm82vn1c0001145albob9m8k,Онцевский лесопарк,Природа,https://avatars.mds.yandex.net/get-altay/9827107/2a00000188f3d0784c489c60636d984e6b81/XXXL,"Онцевский лесопарк — это парк культуры и отдыха, расположенный на слиянии рек Оредеж и Онза. Он окружен сосновым лесом, где можно прогуляться по песчаным дорожкам и насладиться свежим воздухом. В парке есть места для пикников и кемпинга, а также возможность покататься на лошадях.",2026-03-01 18:25:30.379,2026-03-01 18:29:01.842,"[59.358645, 30.280449]",f,t,[],2,https://yandex.ru/maps/-/CPqVeSo7,cmjmw1dtu000010mlvrhu3o7o
cmm838wg20008145aog7q90xc,cmm82vn1c0001145albob9m8k,Детская площадка у ДК,Природа,https://avatars.mds.yandex.net/get-altay/8377501/2a0000018dd0065f78c0c49c9e87cc6e849e/XXXL,Современная детская площадка.,2026-03-01 18:33:25.059,2026-03-01 18:33:25.059,"[59.414493, 30.348667]",f,t,[],3,https://yandex.ru/maps/-/CPqVmXlv,cmjmw1dtu000010mlvrhu3o7o
cmm91ct18000a8xnles7mlmx6,cmm5frg7g000jooig2drcx7aa,Музейный колокольный центр,Культура,https://avatars.mds.yandex.net/get-altay/13203115/2a0000018f396494853d42614541398815f0/XXXL,"Музейный колокольный центр — это музей, посвященный колоколам и колокольчикам со всего мира. Здесь можно увидеть древние колокола, датируемые V веком до нашей эры, а также современные отливки отечественных производителей. Кроме того, в музее представлены экзотические колокола из разных уголков мира, которые были подарены музею коллекционерами.",2026-03-02 10:28:14.205,2026-03-02 10:28:14.205,"[57.974923, 33.25493]",f,f,[],5,https://yandex.ru/maps/-/CPqnR-91,cmjmw1dtu000010mlvrhu3o7o
cmm55ta2t0001r2d8nurkh3w6,cmm5561qv000f11d0r0hv6d6r,Снетогорский женский монастырь Рождества Богородицы,Церковь,https://avatars.mds.yandex.net/get-altay/14372341/2a00000196971ca93b8b973ef1181a9b0005/XXXL,"Снетогорский женский монастырь Рождества Пресвятой Богородицы — действующий женский монастырь во Пскове. Один из древнейших из ныне существующих псковских монастырей, первое упоминание в летописи относится к XIII веку. Первоначально был мужским.

В ансамбль монастыря входят:
- собор Рождества Пресвятой Богородицы (1310–1311 гг.);
- трапезная церковь Святителя Николая Чудотворца (1519 г.);
- Архиерейский дом (1805 г.);
- руины Снетогорского столпа — колокольни с церковью Вознесения Господня (1526 год — XIX век);
- Святые ворота и ограда монастыря (XVII — сер. XIX веков).

Некоторые святыни монастыря: мощевик с частицей мощей преподобномученика Иоасафа Снетогорского, иконы с частицами мощей великомученика Пантелеимона, святителей Николая Мирликийского и Тихона Задонского, иконы Божией Матери Тихвинская, Иверская, Снетогорская. 

В 2019 году монастырь был внесён в список всемирного наследия ЮНЕСКО.",2026-02-27 17:21:56.55,2026-02-27 17:45:43.297,"[57.835143, 28.26303]",f,f,[],6,https://yandex.ru/maps/-/CPe3MX6s,cmjmw1dtu000010mlvrhu3o7o
cmm5616ft00012w7mogtz79yr,cmm5561qv000f11d0r0hv6d6r,Парк Куопио,Природа,https://avatars.mds.yandex.net/get-altay/7691421/2a00000189a7b95c5fc8d311abcd735b1016/XXXL,"«Парк Куопио» — это парк культуры и отдыха, расположенный на берегу реки Псковы в Пскове. Он был назван в честь финского города-побратима Куопио, но местные жители часто называют его просто «Финским». В парке есть детские площадки, зоны отдыха, кафе и рестораны, а также велосипедные дорожки. Летом здесь проводятся различные мероприятия, такие как фестивали и концерты.",2026-02-27 17:28:05.081,2026-02-27 17:45:43.297,"[57.82166, 28.347782]",f,f,[],7,https://yandex.ru/maps/-/CPe3a42v,cmjmw1dtu000010mlvrhu3o7o
cmm563qxv00032w7m00fl19op,cmm5561qv000f11d0r0hv6d6r,Городской парк им. Пушкина,Природа,https://avatars.mds.yandex.net/get-altay/15608211/2a0000019ab9f23a10d518fdd2f119555aaa/XXXL,"«Таблетка» — парк аттракционов с советскими каруселями, тиром и катком зимой. Летом — прокат лебедей по пруду. Бесплатные площадки + аттракционы от 100₽. Идеально для полуденного отдыха.",2026-02-27 17:30:04.964,2026-02-27 17:45:43.297,"[57.813363, 28.344991]",f,f,[],8,https://yandex.ru/maps/-/CPe3eMmb,cmjmw1dtu000010mlvrhu3o7o
cmm5755hv0008usnihiavuy0w,cmm56z3150004usnizb6qsqt4,Феодоровский Государев собор,Церковь,https://avatars.mds.yandex.net/get-altay/10647561/2a0000018d07d2a6fa07794809daaf8cf821/XXXL,"Место для возведения этого  собора выбрал непосредственно Государь Николай Второй. Строительство велось с 1909 по 1912 годы. Освящен в августе 1912 года в присутствии Августейшей семьи. Был домовым храмом последнего царя и его семьи. В 1917 году стал приходским храмом. Действовал до 1933 года. Сильно пострадал во время войны. В настоящее время реставрация завершена. По истине, этот храм- памятник царю Николаю Второму.
",2026-02-27 17:59:10.099,2026-02-27 21:44:36.678,"[59.725835, 30.390662]",f,t,[],1,https://yandex.ru/maps/-/CPe3N4yc,cmjmw1dtu000010mlvrhu3o7o
cmm571zc00006usnihife26v3,cmm56z3150004usnizb6qsqt4,Александровский Парк,Природа,https://avatars.mds.yandex.net/get-altay/16497373/2a000001989dbfd21659a177bd54cbdfeec8/XXXL,"Александровский парк — это часть музея-заповедника «Царское Село». Он был заложен в XVIII веке и до сих пор сохраняет следы своей богатой истории. Здесь можно увидеть различные памятники, которые добавляют исторический контекст к прогулке. В парке много лавочек и беседок, где можно посидеть, почитать книгу или просто насладиться свежим воздухом. Александровский парк — это место, где природная красота и историческая значимость сливаются воедино.",2026-02-27 17:56:42.145,2026-02-27 21:44:36.678,"[59.718091, 30.383779]",f,f,[],3,https://yandex.ru/maps/-/CPe3J8OV,cmjmw1dtu000010mlvrhu3o7o
cmm91f08t000c8xnlk18hegz4,cmm5frg7g000jooig2drcx7aa,Музей колоколов,Культура,https://avatars.mds.yandex.net/get-altay/1583613/2a0000016cba79ef433ae0691fdd0b8843ed/XXXL,"Музей колоколов расположен в путевой дворцовой церкви во имя Великомученицы Святой Екатерины, построенной по проекту архитектора Львова для Екатерины II. Это первый в России музей колоколов, открытый в 1995 году. Здесь собраны редкие экземпляры: псковские колокола XVI века, шведские трофеи, валдайские и ярославские колокола. Гостям раскроют тонкости звонарного мастерства и разрешат позвонить в настоящий колокол.",2026-03-02 10:29:56.862,2026-03-02 10:29:56.862,"[57.973914, 33.255639]",f,f,[],6,https://yandex.ru/maps/-/CPqnVP6~,cmjmw1dtu000010mlvrhu3o7o
cmm91k8ex000e8xnlx7tuxq5h,cmm5frg7g000jooig2drcx7aa,Соловьёвский парк,Природа,https://avatars.mds.yandex.net/get-altay/15413153/2a00000196a20c8aead8528c1e891b13a2c3/XXXL,"Соловьёвский парк — это небольшой парк на берегу Валдайского озера, где можно насладиться красивыми видами и отдохнуть на скамейках. В парке есть копия Эйфелевой башни, выполненная в цветах российского флага, а также несколько скульптур, таких как рыба, сделанная из болтов и гаек. Кроме того, в парке есть детская площадка, прокат лодок и туалет.",2026-03-02 10:34:00.729,2026-03-02 10:34:00.729,"[57.975091, 33.267455]",f,f,[],7,https://yandex.ru/maps/-/CPqn6K5h,cmjmw1dtu000010mlvrhu3o7o
cmm91ogng00015zaedxcbadzl,cmm5frg7g000jooig2drcx7aa,"Пляж ""Валдай""",Природа,https://avatars.mds.yandex.net/get-altay/11374752/2a0000019119646eb5f8a4bb585c1f3d116a/XXXL,"Пляж «Валдай» — это городской пляж на берегу Валдайского озера. Он оборудован раздевалками, туалетом, лавочками и детской площадкой. Вход в воду пологий, но дно каменистое, поэтому рекомендуется использовать специальную обувь для купания.",2026-03-02 10:37:18.029,2026-03-02 10:37:18.029,"[57.973786, 33.273136]",f,f,[],8,https://yandex.ru/maps/-/CPqnjUNW,cmjmw1dtu000010mlvrhu3o7o
cmm9fyzmb0001wciouvryvpkr,cmm98s0oh000h3i2wx7fv00wg,Церковь Преображения Господня на Кижском Погосте,Церковь,https://avatars.mds.yandex.net/get-altay/3569559/2a0000017c1ddc1d3debc41e7fc8b3863d5b/XXXL,"Церковь возведена в 1714 году на месте одноимённой шатровой церкви, сгоревшей в 1694 году. Церковь построена без применения гвоздей, крепёжные элементы выполнялись из дерева. Архитекторы и строители, работавшие над созданием церкви, не сохранились в исторических источниках. По легенде, церковь построил мастер Нестор.

В храме хранятся святыни конца XVII века — Покров Пресвятой Богородицы и Преображение Господне, а также плащаница (холст) с изображением Иисуса во гробе, принесённая в храм крестьянином Антоном Ошевневым в 1834 году.

Наиболее значительные реставрационные работы церкви были выполнены в 1949–1959 годах под руководством архитектора Александра Ополовникова.

В 1980 году эксперты установили предаварийное состояние церкви, после чего было принято решение о закрытии объекта для посетителей.

В 1980–1983 годах были выполнены противоаварийные работы с установкой внутреннего металлического каркаса для предотвращения возможного обрушения здания церкви.

Реставрация началась в 2009 году, проводилась методом лифтинга: часть храма вывешивалась за счёт металлической конструкции, а находящиеся ниже вывешенной части церкви брёвна изымались, обследулись и, если их состояние того требует, заменялись на новые.

Окончательно работы по реставрации церкви были завершены и приняты Государственной комиссией в октябре 2020 года.

Для посетителей церковь открылась с 1 июня 2021 года, торжественное открытие состоялось 23 июля, а чин освящения — 19 августа, в праздник Преображения Господня.",2026-03-02 17:17:23.795,2026-03-02 17:17:23.795,"[62.067766, 35.223444]",f,f,[],1,https://yandex.ru/maps/-/CPqGV4Pg,cmjmw1dtu000010mlvrhu3o7o
cmm57ae60000dusniwfu31wdv,cmm56z3150004usnizb6qsqt4,Арсенал,Культура,https://avatars.mds.yandex.net/get-altay/10141118/2a0000018ae6f7f9c47a9ee257d4118e026f/XXXL,"Музей «Арсенал» — это павильон, расположенный в Александровском парке города Пушкин. Он был построен в 20-30-х годах XIX века и изначально выполнял роль выставочной площадки для демонстрации императорской коллекции средневекового вооружения. Николай I разместил здесь образцы европейского и восточного оружия, доспехов, обмундирования и конской сбруи. Экспозиция постоянно пополнялась, это происходит и в настоящее время. Какие-то экспонаты были перевезены сюда из запасников Эрмитажа.",2026-02-27 18:03:14.616,2026-02-27 21:44:36.678,"[59.721824, 30.377463]",f,f,[],5,https://yandex.ru/maps/-/CPe3RKzO,cmjmw1dtu000010mlvrhu3o7o
cmm57eayy000fusnix5benj9p,cmm56z3150004usnizb6qsqt4,Александровский дворец,Культура,https://avatars.mds.yandex.net/get-altay/9686455/2a00000188f476d77da72f85ff772499d013/XXXL,"Александровский дворец — это один из императорских дворцов Царского села, построенный в конце XVIII века по распоряжению Екатерины II в честь бракосочетания ее любимого внука Александра Павловича. В эпоху царствования Николая II дворец стал основной резиденцией царской семьи, где принимали гостей, послов и устраивали праздники в больших, залитых солнечным светом парадных залах. Здесь же они проживали и после революции 1917 года, когда царская семья находилась под арестом.",2026-02-27 18:06:17.098,2026-02-27 21:44:36.678,"[59.720963, 30.392622]",f,f,[],7,https://yandex.ru/maps/-/CPe3VFP~,cmjmw1dtu000010mlvrhu3o7o
cmm9g28pd0003wcio13y60y76,cmm98s0oh000h3i2wx7fv00wg,Собор Воздвижения Честного Креста Господня,Церковь,https://avatars.mds.yandex.net/get-altay/6272620/2a00000185da76b49a0d5d938e24bbf6f76c/XXXL,"Расположен на территории Зарецкого кладбища, является одной из градостроительных доминант исторического центра города. Церковь во имя Воздвижения Честного и Животворящего Креста Господня была заложена на месте разобранной из-за ветхости в 1847 году одноименной деревянной церкви. Средства на постройку храма были выделены купцами Марком Пименовым, Евдокимом Пименовым и другими благотворителями. В 1852 году состоялось освящение церкви. К 1868 году на средства петрозаводского купца Петра Васильевича Аврамова к храму был пристроен второй придел, а также два помещения для хранения архива и ризного имущества. Е.Г. Пименов и П.В. Аврамов похоронены на Зарецком кладбище. В послереволюционное время в храме продолжали проводить службы. С 1930 года церковь выполняла роль главного православного храма Карелии. С 1990 до 2000 года Крестовоздвиженская церковь была епархиальным кафедральным собором.

Собор представляет собой крестообразный в плане объем в форме греческого креста с полукруглой апсидой, завершается большим центральным куполом на четырех внутренних опорах и колокольнями с малыми куполами на углах здания. К ризалиту с главным входом в церковь примыкают два невысоких, прямоугольных в плане объема, покрытых на два ската. Все углы основного объема здания украшены трехчетвертными восьмигранными колоннами. Стены снаружи оштукатурены, с горизонтальными поясками. Венчающий стены карниз – сложного профиля. Окна вытянутой формы, с полуциркульным верхом. Центральный купол и колокольни имеют круглую форму в плане, завершаются главками луковичной формы с крестами.

Крестовоздвиженский собор является характерным для провинциального города середины XIX века каменным храмом, построенным в русско-византийском стиле.",2026-03-02 17:19:55.537,2026-03-02 17:19:55.537,"[61.780035, 34.390013]",f,f,[],2,https://yandex.ru/maps/-/CPqGZBZl,cmjmw1dtu000010mlvrhu3o7o
cmm9g536y0005wciowzyucxl5,cmm98s0oh000h3i2wx7fv00wg,Кафедральный собор Александра Невского,Церковь,https://avatars.mds.yandex.net/get-altay/7631548/2a000001885f3602aa1622245fd82e5019b6/XXXL,"Первоначально — Александро-Невская заводская церковь. Построена в память Отечественной войны 1812 года. Проект подготовил архитектор Александр Иванович Постников, инженерными работами руководил итальянец Пьетро Карло Мадерни. Освящён 27 января 1832 года, в день памяти святителя Иоанна Златоуста. 

В 1929 году храм был закрыт советскими властями, здание передано краеведческому музею. При этом были снесены все 5 куполов, а внутри устроено межэтажное перекрытие, устроен подвал для хранения музейных экспонатов. 

В 1991 году храм возвращён Петрозаводской епархии. Осенью 1993 года началась реставрация храма, внешний вид был восстановлен в точном соответствии с первоначальным (за единственным исключением — купола прежде никогда не золотились). 

3 июня 2000 года Святейший Патриарх Московский и всея Руси Алексий II освятил храм, который стал кафедральным собором Петрозаводской и Карельской епархии.",2026-03-02 17:22:08.362,2026-03-02 17:22:08.362,"[61.781159, 34.379862]",f,f,[],3,https://yandex.ru/maps/-/CPqGZHPe,cmjmw1dtu000010mlvrhu3o7o
cmm9g8i4e0007wcio9gwpzh44,cmm98s0oh000h3i2wx7fv00wg,Национальный музей Республики Карелия,Культура,https://avatars.mds.yandex.net/get-altay/14350490/2a00000195cd01d6b2c9ce745e9972ca0f91/XXXL,"Национальный музей Республики Карелия — это историко-археологический государственный музей Петрозаводска. Он расположен в старинных домах, которые находятся на самой старой площади Петрозаводска — площади Ленина. В музее можно увидеть исторические артефакты, предметы быта, декоративно-прикладное искусство народов Севера и археологические находки Карельского края. Также в музее проводятся временные выставки, на которых можно увидеть уникальные предметы из фондов музея.",2026-03-02 17:24:47.678,2026-03-02 17:24:47.678,"[61.787041, 34.363658]",f,f,[],4,https://yandex.ru/maps/-/CPqGbNPr,cmjmw1dtu000010mlvrhu3o7o
cmm5f2zsa0007ooigw25begke,cmm56z3150004usnizb6qsqt4,Китайская деревня,Культура,https://avatars.mds.yandex.net/get-altay/6010116/2a0000018835670481e8d917b7d2d0459afb/XXXL,"Китайская деревня — это архитектурный комплекс, выполненный в китайском стиле, расположенный в Александровском парке Царского села. Он состоит из нескольких домов и пагоды, а крыши некоторых из них украшены драконами.",2026-02-27 21:41:26.314,2026-02-27 21:44:36.678,"[59.714561, 30.386201]",f,f,[],6,https://yandex.ru/maps/-/CPqAuQZc,cmjmw1dtu000010mlvrhu3o7o
cmm5euz6g0001ooig04yzz7tp,cmm56z3150004usnizb6qsqt4,"Екатерининский дворец, северный флигель",Культура,https://avatars.mds.yandex.net/get-altay/15294573/2a0000019686eb8e343ce1cbe68e83308817/XXXL,"Музей «Екатерининский дворец, северный флигель» — это место, где вы можете погрузиться в атмосферу роскоши и истории. Здесь вы найдете восстановленную Янтарную комнату, которая является изюминкой дворца. Кроме того, вы можете увидеть зал с позолоченными барельефами, который также впечатляет.",2026-02-27 21:35:12.28,2026-02-27 21:44:36.678,"[59.717263, 30.394513]",f,f,[],8,https://yandex.ru/maps/-/CPqAqN2a,cmjmw1dtu000010mlvrhu3o7o
cmm5ewvke0003ooigjuifw5e1,cmm56z3150004usnizb6qsqt4,Холодная баня и Агатовые комнаты,Культура,https://avatars.mds.yandex.net/get-altay/13805978/2a0000019130cdca5a8ea7512fc572fdb5b2/XXXL,"Музей «Холодная баня и Агатовые комнаты» расположен в Екатерининском дворце в Царском Селе. Он включает в себя семь комнат, отделанных агатом, и является одним из немногих объектов дворца, который не был полностью разграблен во время Второй мировой войны. Посетители могут воспользоваться аудиогидом, который подробно рассказывает об истории создания и реставрации музея.",2026-02-27 21:36:40.91,2026-02-27 21:44:36.678,"[59.714991, 30.395225]",f,f,[],9,https://yandex.ru/maps/-/CPqAqOzO,cmjmw1dtu000010mlvrhu3o7o
cmm5f4ofa000aooiggro132zv,cmm56z3150004usnizb6qsqt4,Павильон Эрмитаж,Культура,https://avatars.mds.yandex.net/get-altay/10933525/2a0000018a8a4787487a222c21036b74ad9a/XXXL,"Павильон «Эрмитаж» — это один из объектов Екатерининского парка. Это небольшой, но уникальный и весьма интересный музей. Подъемный стол позволял царским особам обедать без присутствия слуг, они не заходили в банкетный зал без надобности. Заказать любое блюдо гости могли с помощью записи, которую писали на грифельной доске. Музей работает только в тёплое время года и ясную погоду.",2026-02-27 21:42:44.902,2026-02-27 21:44:36.678,"[59.713529, 30.403425]",f,f,[],11,https://yandex.ru/maps/-/CPqAuN~7,cmjmw1dtu000010mlvrhu3o7o
cmm5falbe000fooiggflobugv,cmm56z3150004usnizb6qsqt4,Музей-дача А. С. Пушкина,Культура,https://avatars.mds.yandex.net/get-altay/7636462/2a00000188424677629a82866f56c2d63ca7/XXXL,"Музей-дача А. С. Пушкина — это одноэтажное деревянное здание, во многом сохранившее первоначальный облик. Здесь поэт с молодой женой снимал комнаты с мая по октябрь 1831 года. Комнатные интерьеры воссозданы по воспоминаниям современников, а материалы музея рассказывают о жизни и творчестве поэта в этот период. Здесь Пушкин написал «Сказку о царе Салтане», а также вернулся к роману «Евгений Онегин», написал «Письмо Онегина к Татьяне».",2026-02-27 21:47:20.81,2026-02-27 21:47:20.81,"[59.724113, 30.399981]",f,f,[],12,https://yandex.ru/maps/-/CPqAu-LI,cmjmw1dtu000010mlvrhu3o7o
cmm9gjkz40001jm9o44lc67sz,cmm98s0oh000h3i2wx7fv00wg,Музей изобразительных искусств республики Карелия,Культура,https://avatars.mds.yandex.net/get-altay/15185043/2a00000194d048fec215f101fc6c58d40e68/XXXL,"Музей изобразительных искусств Республики Карелия расположен в здании бывшей Олонецкой губернской мужской гимназии, которое является памятником федерального значения. Музей был открыт для посещения 20 октября 1960 года. Основу его музейного собрания составили произведения, переданные из Карельского государственного краеведческого музея. В дальнейшем музейная коллекция пополнялась произведениями, переданными из Государственного Русского музея, Государственной Третьяковской галереи и Государственного Эрмитажа.",2026-03-02 17:33:24.592,2026-03-02 17:33:24.592,"[61.787985, 34.382058]",f,f,[],5,https://yandex.ru/maps/-/CPqGnJ7s,cmjmw1dtu000010mlvrhu3o7o
cmm9gn4nh0003jm9o53xfrxtw,cmm98s0oh000h3i2wx7fv00wg,Морской музей Полярный Одиссей,Культура,https://avatars.mds.yandex.net/get-altay/13286098/2a0000019036fcc885255e27e6a8f70990dd/XXXL,"Морской музей «Полярный Одиссей» — это уникальный музей под открытым небом, посвященный истории полярных экспедиций, традиционному судостроению и морским путешествиям. В музее представлены точные копии исторических парусников, включая поморские кочи, ладьи викингов и шхуны, построенные руками участников клуба «Полярный Одиссей».",2026-03-02 17:36:10.061,2026-03-02 17:36:10.061,"[61.77903, 34.417791]",f,f,[],6,https://yandex.ru/maps/-/CPqGr4nj,cmjmw1dtu000010mlvrhu3o7o
cmm9goxaf0005jm9o1oiiuus8,cmm98s0oh000h3i2wx7fv00wg,Ботанический сад,Природа,https://avatars.mds.yandex.net/get-altay/9752112/2a00000188df780d9479ab798e0933e9311b/XXXL,"Ботанический сад Петрозаводского государственного университета находится на северо-восточном берегу Петрозаводской губы Онежского озера в Республике Карелия. Он был основан в 1951 году на базе подсобного хозяйства Соломенского лесопильного завода. Площадь сада за годы существования увеличилась больше, чем в 20 раз. Здесь собрана большая коллекция растений из разных уголков мира. Очень приятно было удивлена, увидев здесь скумпию кожевенную. Ранее это растение видела только на Кавказе.",2026-03-02 17:37:33.831,2026-03-02 17:37:33.831,"[61.842841, 34.392007]",f,f,[],7,https://yandex.ru/maps/-/CPqGrZ9o,cmjmw1dtu000010mlvrhu3o7o
cmm66ed9p000311itst0lmmns,cmm2ijtpy000172eo69823oxa,Пешеходный экологический маршрут Долина реки Охта,Природа,https://avatars.mds.yandex.net/get-altay/6159907/2a00000190e65dac806d9e5b3e5d923e38e3/XXXL,"Пешеходный экологический маршрут «Долина реки Охта» — это живописная тропа, которая проходит через еловый лес и петляет вдоль реки. Посетители отмечают, что здесь можно насладиться свежим воздухом и тишиной, а также увидеть причудливые изгибы реки. На маршруте есть скамейки для отдыха и информационные стенды.",2026-02-28 10:26:06.638,2026-03-20 09:14:59.323,"[60.142891, 30.449363]",f,f,[],6,https://yandex.ru/maps/-/CPqQRXkR,cmjmw1dtu000010mlvrhu3o7o
cmm66gw5b000511itfj71kmix,cmm2ijtpy000172eo69823oxa,Пляж (Кузьмоловский карьер),Природа,https://avatars.mds.yandex.net/get-altay/10373230/2a00000190544f9bcb6397de9a14d056ca6d/XXXL,"Этот пляж — бывший песчаный карьер с чистой бирюзовой водой, похожей на морскую. Берега в основном крутые, но есть несколько мест, удобных для купания.",2026-02-28 10:28:04.416,2026-03-20 09:14:59.323,"[60.120178, 30.54974]",f,f,[],7,https://yandex.ru/maps/-/CPqQZYMB,cmjmw1dtu000010mlvrhu3o7o
cmm94ocuq00017mazgkc2bdys,cmm921dl5000110a340biilig,Дом купца Шведова,Культура,https://avatars.mds.yandex.net/get-altay/10647561/2a0000018a0dc400ce9d93641cc6450d3400/XXXL,"Дом купца Шведова — это музей, где можно узнать о жизни и быте народности сето, православных эстонцев, которые живут в этих краях. В музее представлены красивые женские костюмы, украшения, предметы старины, а также выставка тряпичных и глиняных игрушек. Кроме того, здесь проводятся мастер-классы по рисованию и набойке.",2026-03-02 12:01:11.954,2026-03-02 12:16:40.988,"[57.708582, 27.85884]",f,f,[],6,https://yandex.ru/maps/-/CPqvUX3z,cmjmw1dtu000010mlvrhu3o7o
cmm94wb8x00067mazek4yeqo6,cmm921dl5000110a340biilig,Усадьба купца Анисимова,Культура,https://avatars.mds.yandex.net/get-altay/1899727/2a0000016ae3027fa07a63f19bcba7bd9929/XXXL,"Усадьба построена в 1902 году и принадлежала жителю Изборска — купцу И. А. Анисимову. Первоначально первый этаж предоставлялся владельцем в аренду предпринимателям, а второй, облицованный вагонкой, служил жилым помещением. Во второй половине 1940-х годов верхний этаж был разобран.

В усадьбе расположена экспозиция «Летопись древнего города Изборска: от начала России до Полтавской баталии». Она рассказывает о зарождении, истории и развитии одного из первых городов на Руси.",2026-03-02 12:07:23.122,2026-03-02 12:16:40.988,"[57.708217, 27.858331]",f,f,[],7,https://yandex.ru/maps/-/CPqv4H4y,cmjmw1dtu000010mlvrhu3o7o
cmm83r4yt0001nbe5zebt6t0c,cmm83l2gw000a145axefc1k42,Троицкая Сергиева Приморская пустынь,Церковь,https://avatars.mds.yandex.net/get-altay/9827997/2a0000018a2d853f4be42af93bc65d7e0d53/XXXL,"Основан в 1735 году. До 1918 года имел статус первоклассной обители. В 1819–1834 годах находился в ведении петербургских викариев — епископов Ревельских. Архитектурный комплекс выполнен в неовизантийском стиле и неоклассицизме. На территории монастыря находились богадельня, сиротский приют, церковно-приходская школа и больница. В пустыни была собрана крупнейшая монастырская библиотека, насчитывающая свыше 6 тыс. томов. 

На территории обители находятся могилы архитекторов А. Горностаева, А. Штакеншнейдера и дипломата А. Горчакова, учившегося в Царскосельском лицее вместе с Пушкиным. 

В советское время были уничтожены четыре из семи соборов монастыря, сохранилось три церкви — Церковь преподобного Сергия Радонежского, Церковь Святителя Григория Богослова и Церковь Саввы Стратилата. Возрождение Сергиевой Приморской пустыни началось в 1993 году. ",2026-03-01 18:47:35.91,2026-03-01 21:01:46.664,"[59.854222, 30.08936]",f,t,[],1,https://yandex.ru/maps/-/CPqV5C1O,cmjmw1dtu000010mlvrhu3o7o
cmm88f6wo0007ujzcpavb696c,cmm83l2gw000a145axefc1k42,Русская деревня Шуваловка,Природа,https://avatars.mds.yandex.net/get-altay/12721348/2a0000019779f2d7680ad4fc682e7df59fc4/XXXL,"Развлекательный центр «Русская деревня Шуваловка» — это место, где можно почувствовать дух Руси. На территории центра расположены бревенчатые домики, статуи медведей, вольеры с пернатыми и копытными, а также страусиная ферма. Здесь можно покататься на лошадях, покормить животных, посетить мастер-классы по плетению кукол-оберегов, росписи по дереву, лепке и кузнечному делу. Также на территории центра есть кафе и ресторан.",2026-03-01 20:58:16.632,2026-03-01 21:01:46.664,"[59.868275, 29.977921]",f,t,[],2,https://yandex.ru/maps/-/CPqZqL2R,cmjmw1dtu000010mlvrhu3o7o
cmm9gzkwg0001sp4ohyaskwmh,cmm98s0oh000h3i2wx7fv00wg,Парк Победы,Природа,https://avatars.mds.yandex.net/get-altay/4716261/2a00000188af7593ca539fe12761d8fe5e5f/XXXL,"Парк Победы — это парк культуры и отдыха, расположенный в историческом центре Петрозаводска, на берегу Онежского озера. Он был основан в 1950-х годах, когда была произведена основная высадка деревьев. В 1978 году к 275-летию Петрозаводска в парке был установлен памятник Петру I. В 1994-1996 годах была построена гранитная пешеходная набережная. В конце 1990-х и начале 2000-х годов вдоль набережной была создана архитектурно-скульптурная галерея.",2026-03-02 17:45:50.992,2026-03-02 17:45:50.992,"[61.790664, 34.382736]",f,f,[],8,https://yandex.ru/maps/-/CPqG7Z0v,cmjmw1dtu000010mlvrhu3o7o
